Event	ID	Name			Wwise Object Path	Notes
	107783961	Play_Vile_Take_This			\Default Work Unit\Play_Vile_Take_This	
	214521609	Play_Vile_Missile_SFX			\Default Work Unit\Play_Vile_Missile_SFX	
	301532333	Play_Vile_Ride_Armor_Explosion			\Default Work Unit\Play_Vile_Ride_Armor_Explosion	
	323590777	Play_Vile_Frag_Drop			\Default Work Unit\Play_Vile_Frag_Drop	
	525793487	Play_Vile_SFX_Shock			\Default Work Unit\Play_Vile_SFX_Shock	
	529305102	Play_Fire_SFX			\Default Work Unit\Play_Fire_SFX	
	738427375	Play_Vile_Hahahaha			\Default Work Unit\Play_Vile_Hahahaha	
	742254679	Play_Vile_Attack			\Default Work Unit\Play_Vile_Attack	
	923304244	Play_Vile_Ready			\Default Work Unit\Play_Vile_Ready	
	936355078	Play_Vile_Heree			\Default Work Unit\Play_Vile_Heree	
	1000358738	Play_Vile_Ride_Armor_FootStep			\Default Work Unit\Play_Vile_Ride_Armor_FootStep	
	1082856650	Play_Vile_TP_Out			\Default Work Unit\Play_Vile_TP_Out	
	1134431405	Play_Vile_Return			\Default Work Unit\Play_Vile_Return	
	1158024480	Play_Vile_Haaa			\Default Work Unit\Play_Vile_Haaa	
	1489893072	Play_Vile_RideArmor_In			\Default Work Unit\Play_Vile_RideArmor_In	
	1495285260	Play_Vile_Come_Here			\Default Work Unit\Play_Vile_Come_Here	
	1498749987	Play_Vile_Ride_Armor_Lose			\Default Work Unit\Play_Vile_Ride_Armor_Lose	
	1698460080	Play_Vile_Footstep_X8_SFX			\Default Work Unit\Play_Vile_Footstep_X8_SFX	
	1738607285	Play_Vile_CYPunch_SFX			\Default Work Unit\Play_Vile_CYPunch_SFX	
	1805261703	Play_Vile_SFX_Recov_HP			\Default Work Unit\Play_Vile_SFX_Recov_HP	
	2026014361	Play_Vile_Ride_Armor_Boost			\Default Work Unit\Play_Vile_Ride_Armor_Boost	
	2159645708	Play_Vile_Ride_Armor_Out			\Default Work Unit\Play_Vile_Ride_Armor_Out	
	2263661317	Play_Vile_Ride_Armor_In			\Default Work Unit\Play_Vile_Ride_Armor_In	
	2283186342	Play_Vile_GPunch_SFX			\Default Work Unit\Play_Vile_GPunch_SFX	
	2968125475	Play_Vile_Overheat_SFX			\Default Work Unit\Play_Vile_Overheat_SFX	
	3012741402	Play_Vile_Eat_This			\Default Work Unit\Play_Vile_Eat_This	
	3128230105	Play_Vile_Ride_Armor_FootStep_2			\Default Work Unit\Play_Vile_Ride_Armor_FootStep_2	
	3140733435	Play_Vile_Cherry_Blast			\Default Work Unit\Play_Vile_Cherry_Blast	
	3201666147	Play_Vile_Die			\Default Work Unit\Play_Vile_Die	
	3343923811	Play_Vile_Fury			\Default Work Unit\Play_Vile_Fury	
	3459851417	Play_Vile_Footstep_SFX			\Default Work Unit\Play_Vile_Footstep_SFX	
	3491906488	Play_Vile_Simple_Bullet			\Default Work Unit\Play_Vile_Simple_Bullet	
	3525663006	Play_Vile_Ha			\Default Work Unit\Play_Vile_Ha	
	3579896108	Play_Vile_Armed			\Default Work Unit\Play_Vile_Armed	
	3808668177	Play_Vile_yippeeee			\Default Work Unit\Play_Vile_yippeeee	
	3862754203	Play_Vile_Charge_Shoot			\Default Work Unit\Play_Vile_Charge_Shoot	
	3941153195	Play_Vile_Laser_Shot			\Default Work Unit\Play_Vile_Laser_Shot	
	3942056322	Play_MMQVSFX			\Default Work Unit\Play_MMQVSFX	
	4006716747	Play_Vile_Death_Explosion			\Default Work Unit\Play_Vile_Death_Explosion	
	4014034595	Play_Vile_Error			\Default Work Unit\Play_Vile_Error	
	4103301416	Play_Vile_I_Cant_Lose_To_X			\Default Work Unit\Play_Vile_I_Cant_Lose_To_X	
	4120866432	Play_Vile_Spawn			\Default Work Unit\Play_Vile_Spawn	
	4253025335	Play_Vile_TP_In			\Default Work Unit\Play_Vile_TP_In	

Game Parameter	ID	Name			Wwise Object Path	Notes
	3673881719	Volume_SFX			\Default Work Unit\Volume_SFX	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	15148355	Vile_Hope_You_Ready_X	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\Vile_Hope_You_Ready_X_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\Vile_RideArmor_In\Vile_Hope_You_Ready_X		9191
	34199891	Vile_Footstep_X8_SFX	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\Vile_Footstep_X8_SFX_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\Vile_Footstep_X8_SFX		3736
	42905641	Vile_Hey_Not_Bad	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\Vile_Hey_Not_Bad_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\Vile_Ride_Armor_Lose\Vile_Hey_Not_Bad		9656
	73474614	MQ1	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\MQ1_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\MMQVSFX\MQ1		8297
	84787643	Vile_Take_This	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\Vile_Take_This_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\Vile_Take_This		5632
	88118441	Vile_Armed	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\Vile_Armed_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\Vile_Armed		5483
	132120522	Vile_Ha	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\Vile_Ha_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\Vile_Ha		3441
	174018200	MQ3	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\MQ3_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\MMQVSFX\MQ3		3589
	227281121	Vile_Footstep_SFX	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\Vile_Footstep_SFX_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\Vile_Footstep_SFX		3421
	238791266	MQ4	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\MQ4_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\MMQVSFX\MQ4		16167
	273514321	Vile_I-Cant_Lose_To_X	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\Vile_I-Cant_Lose_To_X_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\Vile_I-Cant_Lose_To_X		14166
	274338854	Vile_Ride_Armor_In	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\Vile_Ride_Armor_In_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\Vile_Ride_Armor_In		15619
	274362432	Vile_Return	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\Vile_Return_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\Vile_Return		7591
	278077623	Vile_Ready	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\Vile_Ready_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\Vile_Ready		10529
	284876887	Vile_Overheat_SFX	A:\Users\augus\Documents\WwiseProjects\VileModV3SB\.cache\Windows\SFX\Vile_Overheat_SFX_EDCD4836.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_Mixxer\Vile_Overheat_SFX		19568
